latitude,longitude,date,count
32.5,-117,1984-01-05,24
32.5,-117,1984-03-14,21
32.5,-117,1984-06-05,20
32.5,-117,1984-06-06,12
32.5,-117,1984-06-07,15
32.5,-117,1984-07-15,14
32.5,-117,1984-07-18,12
32.5,-117,1984-07-22,23
32.5,-117,1984-08-14,14
32.5,-117,1984-08-15,15
32.5,-117,1984-08-26,12
32.5,-117,1984-08-27,20
32.5,-117,1984-09-11,17
32.5,-117,1984-09-17,18
32.5,-117,1984-10-12,14
32.5,-117,1984-11-08,12
32.5,-117,1984-11-13,16
32.5,-117,1984-12-08,13
32.5,-117,1984-12-10,16
32.5,-117,1984-12-19,17
32.5,-117,1984-12-27,15
32.75,-117.25,1984-01-05,24
32.75,-117.25,1984-03-14,20
32.75,-117.25,1984-06-05,20
32.75,-117.25,1984-06-06,12
32.75,-117.25,1984-06-07,14
32.75,-117.25,1984-07-15,14
32.75,-117.25,1984-07-18,12
32.75,-117.25,1984-07-22,24
32.75,-117.25,1984-08-14,15
32.75,-117.25,1984-08-15,16
32.75,-117.25,1984-08-26,12
32.75,-117.25,1984-08-27,20
32.75,-117.25,1984-09-11,17
32.75,-117.25,1984-09-17,20
32.75,-117.25,1984-10-12,14
32.75,-117.25,1984-11-08,13
32.75,-117.25,1984-11-13,16
32.75,-117.25,1984-12-10,16
32.75,-117.25,1984-12-19,16
32.75,-117.25,1984-12-27,14
33,-117.25,1984-01-05,18
33,-117.25,1984-02-12,12
33,-117.25,1984-03-14,20
33,-117.25,1984-06-05,20
33,-117.25,1984-06-07,13
33,-117.25,1984-07-15,14
33,-117.25,1984-07-18,12
33,-117.25,1984-07-22,24
33,-117.25,1984-08-14,15
33,-117.25,1984-08-15,20
33,-117.25,1984-08-26,12
33,-117.25,1984-08-27,20
33,-117.25,1984-09-05,14
33,-117.25,1984-09-11,17
33,-117.25,1984-09-17,21
33,-117.25,1984-10-12,14
33,-117.25,1984-11-08,13
33,-117.25,1984-11-13,17
33,-117.25,1984-12-10,16
33,-117.25,1984-12-19,16
33,-117.25,1984-12-27,14
33.25,-117.5,1984-01-05,16
33.25,-117.5,1984-02-12,13
33.25,-117.5,1984-03-14,19
33.25,-117.5,1984-06-05,20
33.25,-117.5,1984-06-07,13
33.25,-117.5,1984-07-15,14
33.25,-117.5,1984-07-18,12
33.25,-117.5,1984-07-22,24
33.25,-117.5,1984-08-14,16
33.25,-117.5,1984-08-15,20
33.25,-117.5,1984-08-26,12
33.25,-117.5,1984-08-27,20
33.25,-117.5,1984-09-05,14
33.25,-117.5,1984-09-11,17
33.25,-117.5,1984-09-17,21
33.25,-117.5,1984-10-12,14
33.25,-117.5,1984-11-08,13
33.25,-117.5,1984-11-13,17
33.25,-117.5,1984-12-10,16
33.25,-117.5,1984-12-19,15
33.25,-117.5,1984-12-27,13
33.5,-117.75,1984-02-12,16
33.5,-117.75,1984-03-14,18
33.5,-117.75,1984-06-05,16
33.5,-117.75,1984-06-07,13
33.5,-117.75,1984-07-15,14
33.5,-117.75,1984-07-18,12
33.5,-117.75,1984-07-22,24
33.5,-117.75,1984-08-14,16
33.5,-117.75,1984-08-15,20
33.5,-117.75,1984-08-26,12
33.5,-117.75,1984-08-27,20
33.5,-117.75,1984-09-05,14
33.5,-117.75,1984-09-11,17
33.5,-117.75,1984-09-17,22
33.5,-117.75,1984-10-12,14
33.5,-117.75,1984-11-08,13
33.5,-117.75,1984-11-13,16
33.5,-117.75,1984-12-10,16
33.5,-117.75,1984-12-19,14
33.5,-117.75,1984-12-27,13
33.75,-118.25,1984-02-12,16
33.75,-118.25,1984-03-14,17
33.75,-118.25,1984-05-30,18
33.75,-118.25,1984-06-05,16
33.75,-118.25,1984-06-07,12
33.75,-118.25,1984-07-15,12
33.75,-118.25,1984-07-22,24
33.75,-118.25,1984-07-23,12
33.75,-118.25,1984-08-14,14
33.75,-118.25,1984-08-15,20
33.75,-118.25,1984-08-26,12
33.75,-118.25,1984-08-27,20
33.75,-118.25,1984-08-28,13
33.75,-118.25,1984-09-05,14
33.75,-118.25,1984-09-11,17
33.75,-118.25,1984-09-17,23
33.75,-118.25,1984-10-12,14
33.75,-118.25,1984-11-08,13
33.75,-118.25,1984-11-13,17
33.75,-118.25,1984-12-10,16
33.75,-118,1984-02-12,16
33.75,-118,1984-03-14,17
33.75,-118,1984-05-30,17
33.75,-118,1984-06-05,16
33.75,-118,1984-06-07,12
33.75,-118,1984-07-15,13
33.75,-118,1984-07-18,12
33.75,-118,1984-07-22,24
33.75,-118,1984-07-23,12
33.75,-118,1984-08-14,16
33.75,-118,1984-08-15,20
33.75,-118,1984-08-26,12
33.75,-118,1984-08-27,20
33.75,-118,1984-09-05,14
33.75,-118,1984-09-11,17
33.75,-118,1984-09-17,22
33.75,-118,1984-10-12,14
33.75,-118,1984-11-08,13
33.75,-118,1984-11-13,17
33.75,-118,1984-12-10,16
33.75,-118,1984-12-19,12
34,-119,1984-03-12,13
34,-119,1984-03-14,16
34,-119,1984-05-30,18
34,-119,1984-06-04,12
34,-119,1984-06-05,20
34,-119,1984-06-06,12
34,-119,1984-06-07,12
34,-119,1984-07-15,12
34,-119,1984-07-22,20
34,-119,1984-07-23,12
34,-119,1984-08-15,18
34,-119,1984-08-26,12
34,-119,1984-08-27,20
34,-119,1984-08-28,15
34,-119,1984-09-11,17
34,-119,1984-09-17,23
34,-119,1984-10-12,14
34,-119,1984-11-08,13
34,-119,1984-11-13,16
34,-119,1984-12-10,14
34,-118.75,1984-02-12,16
34,-118.75,1984-03-12,12
34,-118.75,1984-03-14,16
34,-118.75,1984-05-30,18
34,-118.75,1984-06-05,18
34,-118.75,1984-06-06,12
34,-118.75,1984-07-15,12
34,-118.75,1984-07-22,24
34,-118.75,1984-07-23,12
34,-118.75,1984-08-14,14
34,-118.75,1984-08-15,18
34,-118.75,1984-08-26,12
34,-118.75,1984-08-27,20
34,-118.75,1984-08-28,15
34,-118.75,1984-09-05,14
34,-118.75,1984-09-11,17
34,-118.75,1984-09-17,22
34,-118.75,1984-10-12,14
34,-118.75,1984-11-08,13
34,-118.75,1984-11-13,16
34,-118.75,1984-12-10,12
34,-118.5,1984-02-12,19
34,-118.5,1984-03-12,12
34,-118.5,1984-03-14,16
34,-118.5,1984-05-30,18
34,-118.5,1984-06-05,15
34,-118.5,1984-06-06,12
34,-118.5,1984-07-15,12
34,-118.5,1984-07-22,24
34,-118.5,1984-07-23,12
34,-118.5,1984-08-14,14
34,-118.5,1984-08-15,20
34,-118.5,1984-08-26,12
34,-118.5,1984-08-27,20
34,-118.5,1984-08-28,15
34,-118.5,1984-09-05,14
34,-118.5,1984-09-11,17
34,-118.5,1984-09-17,22
34,-118.5,1984-10-12,14
34,-118.5,1984-11-08,13
34,-118.5,1984-11-13,16
34,-118.5,1984-12-10,15
34.25,-119.25,1984-02-12,14
34.25,-119.25,1984-03-12,13
34.25,-119.25,1984-03-14,14
34.25,-119.25,1984-05-30,18
34.25,-119.25,1984-06-04,14
34.25,-119.25,1984-06-05,20
34.25,-119.25,1984-06-06,12
34.25,-119.25,1984-07-15,12
34.25,-119.25,1984-07-22,18
34.25,-119.25,1984-08-15,18
34.25,-119.25,1984-08-26,12
34.25,-119.25,1984-08-27,20
34.25,-119.25,1984-08-28,15
34.25,-119.25,1984-09-05,13
34.25,-119.25,1984-09-11,17
34.25,-119.25,1984-09-17,23
34.25,-119.25,1984-09-18,18
34.25,-119.25,1984-10-11,12
34.25,-119.25,1984-10-12,14
34.25,-119.25,1984-10-21,13
34.25,-119.25,1984-11-08,12
34.25,-119.25,1984-11-13,16
34.25,-119.25,1984-12-10,18
34.5,-120.5,1984-02-12,22
34.5,-120.5,1984-03-12,15
34.5,-120.5,1984-05-11,19
34.5,-120.5,1984-06-04,21
34.5,-120.5,1984-06-05,20
34.5,-120.5,1984-06-06,12
34.5,-120.5,1984-06-07,15
34.5,-120.5,1984-08-26,12
34.5,-120.5,1984-08-27,20
34.5,-120.5,1984-08-28,15
34.5,-120.5,1984-09-11,16
34.5,-120.5,1984-09-17,17
34.5,-120.5,1984-09-18,18
34.5,-120.5,1984-10-11,14
34.5,-120.5,1984-10-12,14
34.5,-120.5,1984-10-21,24
34.5,-120.5,1984-10-22,12
34.5,-120.5,1984-11-13,16
34.5,-120.5,1984-12-10,15
34.5,-120.5,1984-12-13,13
34.5,-120.25,1984-02-12,22
34.5,-120.25,1984-03-12,15
34.5,-120.25,1984-05-11,15
34.5,-120.25,1984-06-04,21
34.5,-120.25,1984-06-05,20
34.5,-120.25,1984-06-06,12
34.5,-120.25,1984-06-07,15
34.5,-120.25,1984-08-15,16
34.5,-120.25,1984-08-26,12
34.5,-120.25,1984-08-27,20
34.5,-120.25,1984-08-28,15
34.5,-120.25,1984-09-11,17
34.5,-120.25,1984-09-17,17
34.5,-120.25,1984-09-18,18
34.5,-120.25,1984-10-11,13
34.5,-120.25,1984-10-12,14
34.5,-120.25,1984-10-21,24
34.5,-120.25,1984-11-13,16
34.5,-120.25,1984-12-10,16
34.5,-120,1984-02-12,22
34.5,-120,1984-03-12,15
34.5,-120,1984-05-30,14
34.5,-120,1984-06-04,21
34.5,-120,1984-06-05,20
34.5,-120,1984-06-06,12
34.5,-120,1984-06-07,13
34.5,-120,1984-08-12,12
34.5,-120,1984-08-15,17
34.5,-120,1984-08-26,12
34.5,-120,1984-08-27,20
34.5,-120,1984-08-28,15
34.5,-120,1984-09-11,17
34.5,-120,1984-09-17,18
34.5,-120,1984-09-18,19
34.5,-120,1984-10-11,13
34.5,-120,1984-10-12,14
34.5,-120,1984-10-21,24
34.5,-120,1984-11-13,16
34.5,-120,1984-12-10,17
34.5,-119.75,1984-02-12,22
34.5,-119.75,1984-03-12,15
34.5,-119.75,1984-05-30,15
34.5,-119.75,1984-06-04,19
34.5,-119.75,1984-06-05,20
34.5,-119.75,1984-06-06,12
34.5,-119.75,1984-07-22,14
34.5,-119.75,1984-08-15,17
34.5,-119.75,1984-08-26,12
34.5,-119.75,1984-08-27,20
34.5,-119.75,1984-08-28,15
34.5,-119.75,1984-09-05,12
34.5,-119.75,1984-09-11,17
34.5,-119.75,1984-09-17,19
34.5,-119.75,1984-09-18,20
34.5,-119.75,1984-10-11,13
34.5,-119.75,1984-10-12,14
34.5,-119.75,1984-10-21,24
34.5,-119.75,1984-11-13,16
34.5,-119.75,1984-12-10,17
34.5,-119.5,1984-02-12,22
34.5,-119.5,1984-03-12,14
34.5,-119.5,1984-03-14,12
34.5,-119.5,1984-05-30,18
34.5,-119.5,1984-06-04,17
34.5,-119.5,1984-06-05,20
34.5,-119.5,1984-06-06,12
34.5,-119.5,1984-07-22,16
34.5,-119.5,1984-08-15,18
34.5,-119.5,1984-08-26,12
34.5,-119.5,1984-08-27,20
34.5,-119.5,1984-08-28,15
34.5,-119.5,1984-09-05,13
34.5,-119.5,1984-09-11,15
34.5,-119.5,1984-09-17,19
34.5,-119.5,1984-09-18,20
34.5,-119.5,1984-10-11,13
34.5,-119.5,1984-10-12,14
34.5,-119.5,1984-10-21,19
34.5,-119.5,1984-11-13,16
34.5,-119.5,1984-12-10,17
34.75,-120.5,1984-02-12,22
34.75,-120.5,1984-03-12,15
34.75,-120.5,1984-05-11,19
34.75,-120.5,1984-06-04,21
34.75,-120.5,1984-06-05,20
34.75,-120.5,1984-06-06,12
34.75,-120.5,1984-06-07,14
34.75,-120.5,1984-08-12,12
34.75,-120.5,1984-08-15,15
34.75,-120.5,1984-08-26,12
34.75,-120.5,1984-08-27,20
34.75,-120.5,1984-08-28,15
34.75,-120.5,1984-09-11,15
34.75,-120.5,1984-09-17,17
34.75,-120.5,1984-09-18,20
34.75,-120.5,1984-10-11,14
34.75,-120.5,1984-10-12,14
34.75,-120.5,1984-10-21,24
34.75,-120.5,1984-11-13,16
34.75,-120.5,1984-12-10,16
35,-120.5,1984-02-12,22
35,-120.5,1984-03-12,13
35,-120.5,1984-05-11,19
35,-120.5,1984-06-04,21
35,-120.5,1984-06-05,20
35,-120.5,1984-06-06,12
35,-120.5,1984-06-07,13
35,-120.5,1984-07-23,12
35,-120.5,1984-08-12,12
35,-120.5,1984-08-15,12
35,-120.5,1984-08-26,12
35,-120.5,1984-08-27,20
35,-120.5,1984-08-28,15
35,-120.5,1984-09-11,15
35,-120.5,1984-09-17,17
35,-120.5,1984-09-18,21
35,-120.5,1984-10-11,15
35,-120.5,1984-10-12,14
35,-120.5,1984-10-21,24
35,-120.5,1984-11-13,16
35,-120.5,1984-12-10,17
35.25,-120.75,1984-02-12,22
35.25,-120.75,1984-05-11,19
35.25,-120.75,1984-06-04,21
35.25,-120.75,1984-06-05,18
35.25,-120.75,1984-06-06,12
35.25,-120.75,1984-07-23,12
35.25,-120.75,1984-08-12,13
35.25,-120.75,1984-08-26,12
35.25,-120.75,1984-08-27,20
35.25,-120.75,1984-08-28,15
35.25,-120.75,1984-09-05,12
35.25,-120.75,1984-09-11,15
35.25,-120.75,1984-09-17,17
35.25,-120.75,1984-09-18,22
35.25,-120.75,1984-10-11,16
35.25,-120.75,1984-10-12,14
35.25,-120.75,1984-10-21,24
35.25,-120.75,1984-11-13,16
35.25,-120.75,1984-12-10,17
35.5,-121,1984-02-12,22
35.5,-121,1984-05-11,17
35.5,-121,1984-06-04,22
35.5,-121,1984-06-05,17
35.5,-121,1984-06-06,12
35.5,-121,1984-06-07,12
35.5,-121,1984-07-23,12
35.5,-121,1984-08-12,13
35.5,-121,1984-08-26,12
35.5,-121,1984-08-27,20
35.5,-121,1984-08-28,15
35.5,-121,1984-09-05,18
35.5,-121,1984-09-17,17
35.5,-121,1984-09-18,22
35.5,-121,1984-10-11,17
35.5,-121,1984-10-12,14
35.5,-121,1984-10-21,24
35.5,-121,1984-11-13,16
35.5,-121,1984-12-10,15
35.75,-121.25,1984-02-12,22
35.75,-121.25,1984-03-13,12
35.75,-121.25,1984-05-11,14
35.75,-121.25,1984-06-04,22
35.75,-121.25,1984-06-05,18
35.75,-121.25,1984-06-06,12
35.75,-121.25,1984-06-07,13
35.75,-121.25,1984-07-23,12
35.75,-121.25,1984-08-12,13
35.75,-121.25,1984-08-13,14
35.75,-121.25,1984-08-26,12
35.75,-121.25,1984-08-27,20
35.75,-121.25,1984-08-28,15
35.75,-121.25,1984-08-29,12
35.75,-121.25,1984-09-05,18
35.75,-121.25,1984-09-17,16
35.75,-121.25,1984-09-18,22
35.75,-121.25,1984-10-11,17
35.75,-121.25,1984-10-12,14
35.75,-121.25,1984-10-21,24
35.75,-121.25,1984-10-22,12
35.75,-121.25,1984-11-13,15
35.75,-121.25,1984-12-10,13
36,-121.5,1984-02-12,21
36,-121.5,1984-03-13,13
36,-121.5,1984-05-11,15
36,-121.5,1984-05-22,12
36,-121.5,1984-06-04,22
36,-121.5,1984-06-05,20
36,-121.5,1984-06-06,12
36,-121.5,1984-06-07,13
36,-121.5,1984-08-12,16
36,-121.5,1984-08-13,14
36,-121.5,1984-08-26,12
36,-121.5,1984-08-27,20
36,-121.5,1984-08-28,15
36,-121.5,1984-08-29,12
36,-121.5,1984-08-30,14
36,-121.5,1984-09-05,18
36,-121.5,1984-09-17,16
36,-121.5,1984-09-18,22
36,-121.5,1984-10-11,18
36,-121.5,1984-10-12,14
36,-121.5,1984-10-21,24
36,-121.5,1984-10-22,17
36,-121.5,1984-11-11,13
36,-121.5,1984-11-12,16
36,-121.5,1984-11-13,14
36,-121.5,1984-12-10,12
36.25,-121.75,1984-02-12,20
36.25,-121.75,1984-03-13,15
36.25,-121.75,1984-05-11,15
36.25,-121.75,1984-05-22,12
36.25,-121.75,1984-06-04,22
36.25,-121.75,1984-06-05,19
36.25,-121.75,1984-06-06,12
36.25,-121.75,1984-06-07,13
36.25,-121.75,1984-08-12,16
36.25,-121.75,1984-08-13,20
36.25,-121.75,1984-08-26,12
36.25,-121.75,1984-08-27,20
36.25,-121.75,1984-08-28,15
36.25,-121.75,1984-08-29,12
36.25,-121.75,1984-08-30,14
36.25,-121.75,1984-09-05,17
36.25,-121.75,1984-09-17,15
36.25,-121.75,1984-09-18,22
36.25,-121.75,1984-10-11,19
36.25,-121.75,1984-10-12,14
36.25,-121.75,1984-10-21,24
36.25,-121.75,1984-10-22,20
36.25,-121.75,1984-11-10,12
36.25,-121.75,1984-11-11,15
36.25,-121.75,1984-11-12,18
36.25,-121.75,1984-11-13,14
36.25,-121.75,1984-11-27,15
36.25,-121.75,1984-12-10,12
36.5,-122,1984-02-12,18
36.5,-122,1984-03-13,16
36.5,-122,1984-05-11,17
36.5,-122,1984-05-22,12
36.5,-122,1984-06-04,22
36.5,-122,1984-06-05,19
36.5,-122,1984-06-06,12
36.5,-122,1984-06-07,13
36.5,-122,1984-08-12,14
36.5,-122,1984-08-13,21
36.5,-122,1984-08-26,12
36.5,-122,1984-08-27,20
36.5,-122,1984-08-28,15
36.5,-122,1984-08-30,14
36.5,-122,1984-09-05,17
36.5,-122,1984-09-07,13
36.5,-122,1984-09-17,14
36.5,-122,1984-09-18,22
36.5,-122,1984-10-11,20
36.5,-122,1984-10-12,14
36.5,-122,1984-10-21,24
36.5,-122,1984-10-22,18
36.5,-122,1984-11-10,12
36.5,-122,1984-11-11,16
36.5,-122,1984-11-12,24
36.5,-122,1984-11-13,14
36.5,-122,1984-11-27,16
36.5,-122,1984-12-10,12
36.75,-121.75,1984-02-12,19
36.75,-121.75,1984-03-13,15
36.75,-121.75,1984-05-11,15
36.75,-121.75,1984-06-04,22
36.75,-121.75,1984-06-05,19
36.75,-121.75,1984-06-06,12
36.75,-121.75,1984-06-07,12
36.75,-121.75,1984-08-12,16
36.75,-121.75,1984-08-13,22
36.75,-121.75,1984-08-14,16
36.75,-121.75,1984-08-26,12
36.75,-121.75,1984-08-27,20
36.75,-121.75,1984-08-28,15
36.75,-121.75,1984-08-29,13
36.75,-121.75,1984-08-30,14
36.75,-121.75,1984-09-05,18
36.75,-121.75,1984-09-17,14
36.75,-121.75,1984-09-18,22
36.75,-121.75,1984-10-11,20
36.75,-121.75,1984-10-12,14
36.75,-121.75,1984-10-21,24
36.75,-121.75,1984-10-22,15
36.75,-121.75,1984-11-10,12
36.75,-121.75,1984-11-11,16
36.75,-121.75,1984-11-12,23
36.75,-121.75,1984-11-13,15
36.75,-121.75,1984-11-27,17
36.75,-121.75,1984-12-10,12
37,-122.25,1984-02-12,14
37,-122.25,1984-02-13,14
37,-122.25,1984-03-13,16
37,-122.25,1984-05-10,12
37,-122.25,1984-05-11,16
37,-122.25,1984-05-22,14
37,-122.25,1984-06-04,22
37,-122.25,1984-06-05,18
37,-122.25,1984-06-06,12
37,-122.25,1984-06-07,12
37,-122.25,1984-08-12,14
37,-122.25,1984-08-13,22
37,-122.25,1984-08-26,12
37,-122.25,1984-08-27,20
37,-122.25,1984-08-28,15
37,-122.25,1984-08-29,12
37,-122.25,1984-08-30,13
37,-122.25,1984-09-05,16
37,-122.25,1984-09-07,23
37,-122.25,1984-09-17,12
37,-122.25,1984-09-18,22
37,-122.25,1984-10-11,20
37,-122.25,1984-10-12,14
37,-122.25,1984-10-21,24
37,-122.25,1984-10-22,18
37,-122.25,1984-11-02,12
37,-122.25,1984-11-06,12
37,-122.25,1984-11-10,13
37,-122.25,1984-11-11,24
37,-122.25,1984-11-12,24
37,-122.25,1984-11-13,14
37,-122.25,1984-11-27,17
37,-122.25,1984-12-10,12
37,-122,1984-02-12,16
37,-122,1984-02-13,14
37,-122,1984-03-13,16
37,-122,1984-05-11,15
37,-122,1984-05-22,14
37,-122,1984-06-04,22
37,-122,1984-06-05,19
37,-122,1984-06-06,12
37,-122,1984-06-07,12
37,-122,1984-08-12,15
37,-122,1984-08-13,22
37,-122,1984-08-14,16
37,-122,1984-08-26,12
37,-122,1984-08-27,20
37,-122,1984-08-28,15
37,-122,1984-08-29,12
37,-122,1984-08-30,14
37,-122,1984-09-05,17
37,-122,1984-09-07,20
37,-122,1984-09-17,13
37,-122,1984-09-18,22
37,-122,1984-10-11,20
37,-122,1984-10-12,14
37,-122,1984-10-21,24
37,-122,1984-10-22,16
37,-122,1984-11-02,12
37,-122,1984-11-06,12
37,-122,1984-11-10,13
37,-122,1984-11-11,24
37,-122,1984-11-12,24
37,-122,1984-11-13,14
37,-122,1984-11-27,18
